LoanGuid,Product Type,Branch Channel,Loan Purpose,LoanAmount,Funded D,cycle_days
82408331,NONCONFORMING,Wholesale,Purchase,648000.0,2024-09-16,25
82408335,CONFORMING,Wholesale,Refinance CashOut,200000.0,2024-09-30,39
82408336,FHA,Wholesale,Purchase,300000.0,2024-09-13,22
82408337,NONCONFORMING,Wholesale,Purchase,692972.0,2024-09-03,12
82408339,FHA,Wholesale,Purchase,289500.0,2024-09-06,14
82408340,FHA,Wholesale,Purchase,332925.0,2024-09-25,33
82408341,NONCONFORMING,Wholesale,Purchase,750000.0,2024-10-08,46
82408342,CONFORMING,Wholesale,Purchase,1092500.0,2024-09-23,31
82408346,NONCONFORMING,Wholesale,Purchase,892500.0,2024-09-12,20
82408347,NONCONFORMING,Wholesale,Purchase,1500000.0,2024-09-24,32
82408361,NONCONFORMING,Wholesale,Purchase,227000.0,2024-09-27,32
82408364,CONFORMING,Wholesale,Purchase,427500.0,2024-09-13,18
82408365,FHA,Wholesale,Purchase,647660.0,2024-09-20,25
82408366,NONCONFORMING,Wholesale,Purchase,422000.0,2024-09-13,18
82408371,NONCONFORMING,Wholesale,Purchase,1189915.0,2024-09-25,30
82408373,NONCONFORMING,Wholesale,Purchase,654500.0,2024-09-30,35
82408374,NONCONFORMING,Wholesale,Refinance,443000.0,2024-09-30,35
82408376,FHA,Wholesale,Purchase,517500.0,2024-09-20,25
82408378,2ND,Wholesale,Refinance CashOut,153000.0,2024-09-24,29
82408381,NONCONFORMING,Wholesale,Purchase,495000.0,2024-09-23,28
82408383,FHA,Wholesale,Purchase,656650.0,2024-09-27,22
82408385,NONCONFORMING,Wholesale,Purchase,308000.0,2024-09-16,20
82408387,NONCONFORMING,Wholesale,Purchase,560000.0,2024-09-18,22
82408394,NONCONFORMING,Wholesale,Purchase,444000.0,2024-09-27,31
82408398,NONCONFORMING,Wholesale,Refinance CashOut,6300000.0,2024-10-24,58
82408400,NONCONFORMING,Wholesale,Purchase,360000.0,2024-09-27,31
82408402,CONFORMING,Wholesale,Purchase,679250.0,2024-09-13,17
52408405,NONCONFORMING,Wholesale,Refinance CashOut,415000.0,2024-09-24,28
52408431,2ND,Wholesale,Refinance,140000.0,2024-09-11,14
62408407,2ND,Retail,Refinance CashOut,350000.0,2024-10-10,44
62408411,2ND,Retail,Refinance CashOut,600000.0,2024-09-26,29
82408409,NONCONFORMING,Wholesale,Refinance CashOut,712500.0,2024-10-28,62
82408413,CONVENTIONAL BOND STD MI,Wholesale,Purchase,295850.0,2024-09-30,34
82408417,NONCONFORMING,Wholesale,Refinance CashOut,262500.0,2024-11-27,91
82408422,2ND,Wholesale,Refinance CashOut,180000.0,2024-09-30,33
82408425,NONCONFORMING,Wholesale,Purchase,266250.0,2024-10-04,37
82408427,2ND,Wholesale,Refinance CashOut,250000.0,2024-09-27,30
82408433,2ND,Wholesale,Purchase,9150.0,2024-09-30,34
82408435,CONFORMING,Wholesale,Purchase,704000.0,2024-09-20,23
82408436,NONCONFORMING,Wholesale,Purchase,281330.0,2024-10-10,43
82408439,FHA,Wholesale,Purchase,535575.0,2024-10-01,34
82408442,NONCONFORMING,Wholesale,Purchase,948750.0,2024-09-27,29
82408443,NONCONFORMING,Wholesale,Refinance CashOut,300000.0,2024-09-26,28
82408445,NONCONFORMING,Wholesale,Refinance CashOut,150000.0,2024-09-23,25
82408449,2ND,Wholesale,Refinance CashOut,147000.0,2024-10-04,36
82408451,FHA BOND,Wholesale,Purchase,882975.0,2024-10-09,41
82408452,2ND,Wholesale,Purchase,32025.0,2024-10-09,41
82408453,NONCONFORMING,Wholesale,Refinance CashOut,304500.0,2024-10-08,40
82408464,FHA,Wholesale,Purchase,641250.0,2024-09-20,21
82408465,CONFORMING,Wholesale,Purchase,336000.0,2024-09-27,28
82408469,NONCONFORMING,Wholesale,Purchase,128000.0,2024-10-01,32
82408470,NONCONFORMING,Wholesale,Refinance CashOut,1000000.0,2024-10-01,32
82408471,CONFORMING,Wholesale,Refinance,667500.0,2024-09-18,19
82408476,FHA BOND,Wholesale,Purchase,270103.0,2024-09-26,27
82408477,ZERO INTEREST PROGRAM,Wholesale,Purchase,5496.0,2024-09-26,27
82409003,2ND,Wholesale,Purchase,9796.0,2024-09-26,27
82409005,2ND,Wholesale,Refinance CashOut,210000.0,2024-09-30,27
82409006,CONFORMING,Wholesale,Purchase,250000.0,2024-09-24,21
82409010,NONCONFORMING,Wholesale,Refinance CashOut,350000.0,2024-10-18,45
82409011,NONCONFORMING,Wholesale,Refinance CashOut,344000.0,2024-09-25,22
82409013,NONCONFORMING,Wholesale,Refinance CashOut,344000.0,2024-09-25,22
82409017,NONCONFORMING,Wholesale,Purchase,412000.0,2024-10-02,29
82409018,CONFORMING,Wholesale,Purchase,373500.0,2024-09-16,13
82409025,NONCONFORMING,Wholesale,Purchase,231000.0,2024-09-26,23
82409027,NONCONFORMING,Wholesale,Purchase,575200.0,2024-10-17,44
82511455,CONFORMING,Wholesale,Purchase,,2025-12-12,21
82509736,2ND,Wholesale,Refinance CashOut,295000.0,2025-12-10,75
82509739,FHA BOND,Wholesale,Purchase,390825.0,2025-12-12,56
82509750,NONCONFORMING,Wholesale,Purchase,384000.0,2025-10-16,17
82509755,NONCONFORMING,Wholesale,Purchase,785000.0,2025-10-22,23
82509756,NONCONFORMING,Wholesale,Purchase,287000.0,2025-10-17,18
82509757,NONCONFORMING,Wholesale,Purchase,291134.0,2025-10-22,23
82509758,CONVENTIONAL BOND STD MI,Wholesale,Purchase,397700.0,2025-10-17,18
82509759,NONCONFORMING,Wholesale,Refinance CashOut,208000.0,2025-11-03,35
82509762,FHA,Wholesale,Purchase,665850.0,2025-11-13,45
82509763,2ND,Wholesale,Purchase,12300.0,2025-10-17,18
82509764,NONCONFORMING,Wholesale,Purchase,315000.0,2025-10-29,30
82509766,2ND,Wholesale,Refinance CashOut,131365.0,2025-11-12,44
82509767,NONCONFORMING,Wholesale,Purchase,1344000.0,2025-10-17,18
82509769,FHA,Wholesale,Refinance CashOut,272000.0,2025-10-29,30
82509771,NONCONFORMING,Wholesale,Purchase,298000.0,2025-11-05,37
82509773,NONCONFORMING,Wholesale,Purchase,221000.0,2025-10-28,29
82509775,CONFORMING,Wholesale,Purchase,486400.0,2025-10-20,21
82509777,NONCONFORMING,Wholesale,Refinance CashOut,570000.0,2025-10-23,24
82509778,FHA BOND,Wholesale,Purchase,596370.0,2025-10-30,31
82509779,2ND,Wholesale,Purchase,21630.0,2025-10-30,31
82509780,FHA,Wholesale,Purchase,366700.0,2025-11-07,39
82509781,CONFORMING,Wholesale,Purchase,481500.0,2025-11-20,21
82509782,NONCONFORMING,Wholesale,Refinance CashOut,600000.0,2025-11-13,45
82509784,NONCONFORMING,Wholesale,Purchase,300000.0,2025-10-15,16
82509785,NONCONFORMING,Wholesale,Purchase,1144000.0,2025-10-15,16
62509787,NONCONFORMING,Retail,Refinance,124000.0,2025-12-22,83
82509788,FHA,Wholesale,Purchase,1113610.0,2025-10-29,29
82509789,NONCONFORMING,Wholesale,Purchase,190000.0,2025-10-24,24
82509790,NONCONFORMING,Wholesale,Purchase,179600.0,2025-10-28,28
82509793,NONCONFORMING,Wholesale,Purchase,255265.0,2025-10-31,31
82509798,2ND,Wholesale,Refinance CashOut,395000.0,2025-11-13,44
82509800,NONCONFORMING,Wholesale,Purchase,750000.0,2025-11-10,24
82509802,VA,Wholesale,Purchase,375000.0,2025-10-22,22
82509805,2ND,Wholesale,Refinance CashOut,157879.0,2025-10-24,24
82509809,FHA,Wholesale,Purchase,381175.0,2025-11-19,50
82509812,NONCONFORMING,Wholesale,Purchase,464000.0,2025-10-20,20
82509813,NONCONFORMING,Wholesale,Purchase,242000.0,2025-10-20,20
82509814,NONCONFORMING,Wholesale,Refinance CashOut,167457.0,2025-11-20,51
82407291,NONCONFORMING,Wholesale,Purchase,374400.0,2024-08-19,13
92407270,NONCONFORMING,Wholesale,Purchase,1035000.0,2024-07-30,12
92407286,FHA BOND,Wholesale,Purchase,289500.0,2024-07-31,13
92407287,2ND,Wholesale,Purchase,10500.0,2024-07-31,13
HT2407269,2ND,Retail,Refinance CashOut,240000.0,2024-08-14,28
82407299,FHA,Wholesale,Purchase,844375.0,2024-09-04,30
82407301,FHA,Wholesale,Purchase,318450.0,2024-08-15,24
82407305,NONCONFORMING,Wholesale,Purchase,711200.0,2024-08-20,29
82407306,NONCONFORMING,Wholesale,Refinance,810000.0,2024-08-06,15
82407307,NONCONFORMING,Wholesale,Refinance,385000.0,2024-08-20,29
82407308,CONFORMING,Wholesale,Purchase,592185.0,2024-08-02,11
82407309,CONVENTIONAL BOND STD MI,Wholesale,Purchase,316000.0,2024-08-27,36
82407313,CONFORMING,Wholesale,Purchase,388000.0,2024-08-16,25
82407315,ZERO INTEREST PROGRAM,Wholesale,Purchase,79000.0,2024-08-27,36
82407318,CONFORMING,Wholesale,Purchase,822700.0,2024-09-13,52
82407319,FHA,Wholesale,Purchase,318450.0,2024-08-23,31
82407346,FHA BOND,Wholesale,Purchase,288535.0,2024-08-28,36
82407349,2ND,Wholesale,Purchase,10465.0,2024-08-28,36
82407350,FHA,Wholesale,Purchase,337750.0,2024-08-28,36
82407355,NONCONFORMING,Wholesale,Purchase,360000.0,2024-08-16,24
82407359,CONFORMING,Wholesale,Purchase,407400.0,2024-08-16,24
82407361,FHA,Wholesale,Purchase,311550.0,2024-08-19,27
82407363,NONCONFORMING,Wholesale,Refinance CashOut,708460.0,2024-08-28,36
82407367,NONCONFORMING,Wholesale,Purchase,514500.0,2024-08-08,15
82407368,NONCONFORMING,Wholesale,Purchase,712500.0,2024-08-29,36
82407383,VA,Wholesale,Purchase,835800.0,2024-09-30,26
82407389,NONCONFORMING,Wholesale,Purchase,172500.0,2024-08-23,29
82407391,NONCONFORMING,Wholesale,Purchase,1363500.0,2024-08-14,20
92407374,NONCONFORMING,Wholesale,Purchase,250600.0,2024-08-16,23
92407385,NONCONFORMING,Wholesale,Purchase,344000.0,2024-08-30,36
HT2407366,2ND,Retail,Refinance CashOut,259000.0,2024-08-30,37
82407399,NONCONFORMING,Wholesale,Purchase,1062500.0,2024-08-22,28
82407400,FHA,Wholesale,Refinance CashOut,425000.0,2024-09-11,48
82407403,NONCONFORMING,Wholesale,Purchase,373800.0,2024-08-27,33
82407406,FHA BOND,Wholesale,Purchase,468025.0,2024-08-30,35
82407407,2ND,Wholesale,Refinance CashOut,319000.0,2024-08-13,18
82407410,FHA,Wholesale,Purchase,376350.0,2024-09-06,42
82407429,NONCONFORMING,Wholesale,Purchase,666881.0,2024-08-19,21
82407430,FHA,Wholesale,Purchase,704450.0,2024-08-23,25
92407412,CONFORMING,Wholesale,Purchase,275000.0,2024-09-30,35
92407414,NONCONFORMING,Wholesale,Purchase,431200.0,2024-08-23,28
82407434,NONCONFORMING,Wholesale,Purchase,400000.0,2024-08-16,18
82407436,NONCONFORMING,Wholesale,Refinance CashOut,230750.0,2024-08-20,22
82407440,NONCONFORMING,Wholesale,Purchase,150000.0,2024-08-16,18
82407441,CONVENTIONAL BOND STD MI,Wholesale,Purchase,251230.0,2024-09-09,42
82407442,2ND,Wholesale,Refinance CashOut,127792.0,2024-10-22,85
82407444,NONCONFORMING,Wholesale,Refinance CashOut,373750.0,2024-08-19,20
82407445,NONCONFORMING,Wholesale,Refinance CashOut,357500.0,2024-08-20,21
82407446,NONCONFORMING,Wholesale,Refinance CashOut,274950.0,2024-08-19,20
82407447,NONCONFORMING,Wholesale,Refinance CashOut,292500.0,2024-08-20,21
82407448,NONCONFORMING,Wholesale,Refinance CashOut,312000.0,2024-08-19,20
82407454,2ND,Wholesale,Purchase,7770.0,2024-09-09,42
82407459,2ND,Wholesale,Purchase,16975.0,2024-08-30,35
82407464,FHA,Wholesale,Purchase,751500.0,2024-09-04,36
82407465,NONCONFORMING,Wholesale,Purchase,200000.0,2024-08-27,28
92407466,FHA,Wholesale,Purchase,434250.0,2024-09-13,24
82407468,FHA,Wholesale,Purchase,347303.0,2024-08-20,21
82407472,NONCONFORMING,Wholesale,Purchase,1085000.0,2024-08-15,16
82407473,NONCONFORMING,Wholesale,Purchase,424000.0,2024-08-27,28
82407475,NONCONFORMING,Wholesale,Purchase,281250.0,2024-08-26,26
82407476,FHA,Wholesale,Purchase,410125.0,2024-08-22,16
82407477,FHA,Wholesale,Purchase,328100.0,2024-08-19,19
82407484,CONVENTIONAL BOND STD MI,Wholesale,Purchase,427350.0,2024-08-30,30
82407485,FHA,Wholesale,Purchase,405300.0,2024-08-16,16
82407488,NONCONFORMING,Wholesale,Purchase,300000.0,2024-08-28,28
82407489,NONCONFORMING,Wholesale,Refinance CashOut,245000.0,2024-09-17,48
82407494,CONFORMING,Wholesale,Purchase,346750.0,2024-09-12,43
82407496,CONFORMING,Wholesale,Purchase,602300.0,2024-08-27,27
82407497,FHA,Wholesale,Refinance CashOut,365000.0,2024-08-22,22
82407498,CONVENTIONAL BOND STD MI,Wholesale,Purchase,541600.0,2024-08-27,27
82407499,NONCONFORMING,Wholesale,Purchase,185500.0,2024-08-28,28
82408002,ZERO INTEREST PROGRAM,Wholesale,Purchase,135400.0,2024-08-27,27
82408008,NONCONFORMING,Wholesale,Purchase,637000.0,2024-08-13,12
92407487,NONCONFORMING,Wholesale,Refinance CashOut,213000.0,2024-11-27,119
92407501,2ND,Wholesale,Refinance CashOut,195238.0,2024-12-27,149
82408013,CONFORMING,Wholesale,Purchase,305550.0,2024-08-27,26
82408015,ZERO INTEREST PROGRAM,Wholesale,Purchase,111000.0,2024-08-30,30
82408023,FHA,Wholesale,Purchase,607950.0,2024-08-16,14
82408027,FHA,Wholesale,Purchase,366700.0,2024-08-29,27
82408029,CONVENTIONAL BOND STD MI,Wholesale,Purchase,308000.0,2024-09-05,34
82408030,NONCONFORMING,Wholesale,Purchase,2100000.0,2024-08-23,21
82408031,ZERO INTEREST PROGRAM,Wholesale,Purchase,77000.0,2024-09-05,34
82408032,NONCONFORMING,Wholesale,Purchase,267000.0,2024-08-21,19
82408033,NONCONFORMING,Wholesale,Purchase,1470000.0,2024-08-19,14
82408034,NONCONFORMING,Wholesale,Purchase,193600.0,2024-08-22,17
82408041,FHA BOND,Wholesale,Purchase,530750.0,2024-08-30,25
82408044,NONCONFORMING,Wholesale,Refinance CashOut,1995000.0,2024-09-03,29
82408045,NONCONFORMING,Wholesale,Purchase,340000.0,2024-08-19,14
82408046,FHA,Wholesale,Refinance,597600.0,2024-09-23,49
82511458,2ND,Wholesale,Refinance CashOut,,2025-12-12,22
82409279,NONCONFORMING,Wholesale,Purchase,1040000.0,2024-10-03,20
82409280,NONCONFORMING,Wholesale,Refinance CashOut,276500.0,2024-10-16,33
82409284,FHA,Wholesale,Purchase,569350.0,2024-11-22,32
82409286,2ND,Wholesale,Refinance CashOut,125000.0,2024-09-30,16
62409326,CONFORMING,Retail,Purchase,551419.0,2024-10-07,19
82409292,NONCONFORMING,Wholesale,Purchase,351770.0,2024-09-30,14
82409293,NONCONFORMING,Wholesale,Purchase,224500.0,2024-10-31,45
82409299,FHA,Wholesale,Purchase,498257.0,2024-10-08,22
82409300,FHA BOND,Wholesale,Purchase,365735.0,2024-10-15,29
82409301,FHA,Wholesale,Purchase,612775.0,2024-10-11,25
82409304,NONCONFORMING,Wholesale,Refinance,2905000.0,2024-10-16,30
82409306,2ND,Wholesale,Refinance CashOut,215000.0,2024-10-10,24
82409307,2ND,Wholesale,Refinance CashOut,156000.0,2024-10-22,36
82409310,2ND,Wholesale,Purchase,13265.0,2024-10-15,29
82409312,NONCONFORMING,Wholesale,Purchase,630000.0,2024-09-30,14
82409313,CONFORMING,Wholesale,Purchase,300000.0,2025-02-25,162
82409314,CONFORMING,Wholesale,Refinance CashOut,600000.0,2024-10-11,25
82409315,CONFORMING,Wholesale,Purchase,280000.0,2024-10-04,18
82409316,NONCONFORMING,Wholesale,Purchase,912000.0,2024-10-30,44
82409320,NONCONFORMING,Wholesale,Purchase,231200.0,2024-10-09,22
82409322,NONCONFORMING,Wholesale,Purchase,248400.0,2024-10-17,30
82409327,CONFORMING,Wholesale,Refinance CashOut,207300.0,2024-10-16,29
62409363,CONFORMING,Retail,Refinance,278500.0,2024-11-08,49
82409329,NONCONFORMING,Wholesale,Refinance CashOut,442500.0,2024-10-09,22
82409330,2ND,Wholesale,Refinance CashOut,348000.0,2024-10-21,34
82409331,NONCONFORMING,Wholesale,Purchase,900000.0,2024-10-09,22
82409334,NONCONFORMING,Wholesale,Refinance,449150.0,2024-09-30,13
82409335,NONCONFORMING,Wholesale,Purchase,870000.0,2024-10-18,31
82409339,FHA BOND,Wholesale,Purchase,733400.0,2024-10-25,37
82409341,NONCONFORMING,Wholesale,Purchase,535000.0,2024-10-15,27
82409343,2ND,Wholesale,Refinance CashOut,125000.0,2024-10-31,43
82409344,2ND,Wholesale,Purchase,26600.0,2024-10-25,37
82409345,FHA,Wholesale,Purchase,418000.0,2024-10-09,21
82409356,FHA,Wholesale,Purchase,376350.0,2024-10-10,22
82409360,FHA,Wholesale,Purchase,255725.0,2024-10-23,35
82409361,NONCONFORMING,Wholesale,Purchase,1130000.0,2024-10-07,19
82409362,NONCONFORMING,Wholesale,Refinance CashOut,580000.0,2024-10-16,28
82409364,NONCONFORMING,Wholesale,Refinance CashOut,1000000.0,2024-10-15,27
82409367,NONCONFORMING,Wholesale,Purchase,2836680.0,2024-10-17,29
62409391,CONFORMING,Retail,Purchase,527250.0,2024-10-16,23
62409396,CONFORMING,Retail,Purchase,465500.0,2024-10-15,26
62409403,CONFORMING,Retail,Purchase,392660.0,2024-11-06,34
82409370,NONCONFORMING,Wholesale,Purchase,378000.0,2024-10-09,20
82409375,FHA BOND,Wholesale,Purchase,299150.0,2024-10-23,34
82409376,FHA,Wholesale,Purchase,289500.0,2024-11-13,55
82409377,2ND,Wholesale,Purchase,10850.0,2024-10-23,34
82409380,FHA,Wholesale,Other,597180.0,2024-10-25,36
82409385,CONFORMING,Wholesale,Purchase,335350.0,2024-10-22,33
82409386,FHA,Wholesale,Purchase,390825.0,2024-10-18,29
82409388,NONCONFORMING,Wholesale,Purchase,639200.0,2024-10-25,36
82409393,NONCONFORMING,Wholesale,Purchase,357562.0,2024-10-21,32
82409394,FHA,Wholesale,Purchase,405300.0,2024-12-04,37
82409397,FHA BOND,Wholesale,Purchase,441000.0,2024-10-11,22
82409399,FHA,Wholesale,Purchase,424600.0,2024-10-25,36
82409400,2ND,Wholesale,Purchase,15995.0,2024-10-11,22
82409401,FHA BOND,Wholesale,Purchase,400475.0,2024-12-17,22
82409402,2ND,Wholesale,Purchase,14525.0,2024-12-17,22
82409404,NONCONFORMING,Wholesale,Purchase,175000.0,2024-10-11,21
82409405,2ND,Wholesale,Refinance CashOut,164480.0,2024-11-01,42
62409416,2ND,Retail,Refinance CashOut,250000.0,2024-11-26,67
82409411,NONCONFORMING,Wholesale,Purchase,252000.0,2024-10-16,26
82409414,NONCONFORMING,Wholesale,Purchase,308000.0,2024-10-23,33
82409417,CONFORMING,Wholesale,Purchase,292800.0,2024-10-30,40
82409419,FHA,Wholesale,Purchase,388800.0,2024-10-18,28
82409420,CONFORMING,Wholesale,Refinance,751000.0,2024-10-17,27
82409421,NONCONFORMING,Wholesale,Purchase,356722.0,2024-10-07,17
82409424,FHA,Wholesale,Purchase,374000.0,2024-10-16,26
82409437,FHA,Wholesale,Purchase,651375.0,2024-11-01,39
82409438,2ND,Wholesale,Refinance CashOut,150000.0,2024-10-28,35
82409439,FHA,Wholesale,Purchase,266340.0,2025-06-12,28
82409440,NONCONFORMING,Wholesale,Purchase,1560000.0,2024-11-21,34
82409442,CONFORMING,Wholesale,Refinance CashOut,720000.0,2024-11-12,50
82409445,NONCONFORMING,Wholesale,Purchase,318000.0,2024-10-16,23
82409447,FHA,Wholesale,Refinance,352000.0,2024-10-11,18
82409448,NONCONFORMING,Wholesale,Refinance CashOut,410000.0,2024-10-25,32
82409449,CONFORMING,Wholesale,Purchase,570000.0,2024-11-27,65
82409450,NONCONFORMING,Wholesale,Purchase,777000.0,2024-10-28,35
82409456,CONFORMING,Wholesale,Purchase,460750.0,2024-10-22,29
82409457,CONFORMING,Wholesale,Purchase,348000.0,2024-10-17,24
82409458,NONCONFORMING,Wholesale,Purchase,318750.0,2024-10-24,31
82409459,NONCONFORMING,Wholesale,Refinance,352800.0,2024-10-25,32
82409460,NONCONFORMING,Wholesale,Purchase,825000.0,2024-11-04,42
82409461,2ND,Wholesale,Refinance CashOut,294032.0,2024-11-19,56
82409462,NONCONFORMING,Wholesale,Purchase,276000.0,2024-10-30,36
82409464,NONCONFORMING,Wholesale,Purchase,328342.0,2024-10-11,17
82409465,NONCONFORMING,Wholesale,Refinance,2524000.0,2024-11-25,62
82409466,NONCONFORMING,Wholesale,Purchase,645660.0,2024-10-22,28
82409468,FHA,Wholesale,Purchase,511450.0,2025-07-11,15
82409470,FHA BOND,Wholesale,Purchase,299150.0,2024-10-25,31
82409475,NONCONFORMING,Wholesale,Refinance CashOut,780000.0,2024-10-23,29
82409476,2ND,Wholesale,Purchase,10850.0,2024-10-25,31
82409477,CONFORMING,Wholesale,Refinance,312000.0,2024-10-29,35
82409478,NONCONFORMING,Wholesale,Refinance CashOut,474500.0,2024-10-17,23
82409480,NONCONFORMING,Wholesale,Purchase,246000.0,2024-10-09,15
82409482,NONCONFORMING,Wholesale,Purchase,439200.0,2024-10-21,27
62409513,VA,Retail,Purchase,323200.0,2024-10-31,29
82409486,VA,Wholesale,Purchase,850000.0,2024-10-18,24
82409491,FHA BOND,Wholesale,Purchase,386000.0,2024-10-31,36
82409492,CONFORMING,Wholesale,Purchase,675000.0,2025-02-21,44
82409493,NONCONFORMING,Wholesale,Refinance CashOut,177000.0,2024-10-30,35
82409494,NONCONFORMING,Wholesale,Purchase,180000.0,2024-10-09,14
82409497,NONCONFORMING,Wholesale,Purchase,213150.0,2024-10-22,27
82409499,2ND,Wholesale,Purchase,14000.0,2024-10-31,36
82409500,NONCONFORMING,Wholesale,Refinance,1239000.0,2024-11-05,41
82409505,NONCONFORMING,Wholesale,Purchase,248000.0,2024-10-17,22
82409506,NONCONFORMING,Wholesale,Purchase,611250.0,2024-10-24,29
82409509,NONCONFORMING,Wholesale,Refinance,1300000.0,2024-11-26,62
62511461,2ND,Retail,Refinance CashOut,,2025-12-15,25
82509237,NONCONFORMING,Wholesale,Purchase,966000.0,2025-09-30,20
82509239,NONCONFORMING,Wholesale,Refinance CashOut,900000.0,2025-10-07,27
82509241,NONCONFORMING,Wholesale,Refinance,440000.0,2025-10-07,27
82509246,NONCONFORMING,Wholesale,Refinance CashOut,973000.0,2025-10-23,43
82509249,NONCONFORMING,Wholesale,Purchase,247200.0,2025-09-30,20
82509250,NONCONFORMING,Wholesale,Purchase,245000.0,2025-10-15,35
82509252,CONFORMING,Wholesale,Purchase,281250.0,2025-09-19,9
82509255,NONCONFORMING,Wholesale,Purchase,268000.0,2025-10-03,23
82509257,NONCONFORMING,Wholesale,Purchase,592000.0,2025-12-30,97
82509258,2ND,Wholesale,Refinance CashOut,405700.0,2025-11-03,53
82509261,2ND,Wholesale,Refinance CashOut,200000.0,2025-10-07,26
82509262,FHA,Wholesale,Purchase,530500.0,2025-09-23,12
62509263,CONFORMING,Retail,Refinance,225400.0,2025-10-06,25
82509266,2ND,Wholesale,Refinance CashOut,170000.0,2025-10-23,42
82509267,CONFORMING,Wholesale,Purchase,583375.0,2025-10-07,26
82509268,FHA BOND,Wholesale,Purchase,260550.0,2025-10-14,33
82509273,NONCONFORMING,Wholesale,Purchase,328000.0,2025-09-19,8
82509280,ZERO INTEREST PROGRAM,Wholesale,Purchase,5302.0,2025-10-14,33
82509281,NONCONFORMING,Wholesale,Purchase,380000.0,2025-10-15,34
82509283,NONCONFORMING,Wholesale,Refinance CashOut,479500.0,2025-11-19,69
82509284,NONCONFORMING,Wholesale,Purchase,149200.0,2025-10-21,40
82509293,FHA BOND,Wholesale,Purchase,501850.0,2025-09-30,19
82509294,ZERO INTEREST PROGRAM,Wholesale,Purchase,18201.0,2025-09-30,19
82509296,NONCONFORMING,Wholesale,Purchase,259992.0,2025-10-29,48
82509299,NONCONFORMING,Wholesale,Refinance CashOut,2381250.0,2025-11-06,51
82509302,CONFORMING,Wholesale,Purchase,585000.0,2025-09-24,12
82509305,NONCONFORMING,Wholesale,Purchase,119200.0,2025-10-17,35
82509308,2ND,Wholesale,Refinance CashOut,720000.0,2025-10-31,49
82509309,ZERO INTEREST PROGRAM,Wholesale,Purchase,9450.0,2025-10-14,33
82509313,CONFORMING,Wholesale,Purchase,365680.0,2025-12-03,82
